TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
408900,6037408900,74,7058.504835,45.44427532,Relatively Low
409000,6037409000,74,9370.963443,50.32940113,Relatively Moderate
409100,6037409100,74,5720.276949,41.99923893,Relatively Low
430003,6037430003,91.03492654,3394.756984,34.23750178,Relatively Low
430004,6037430004,74,4291.953284,37.53983732,Relatively Low
430005,6037430005,74,3684.056392,35.36721686,Relatively Low
430101,6037430101,74,7247.133911,45.87713457,Relatively Low
430102,6037430102,74,5620.252753,41.68648623,Relatively Low
430200,6037430200,74.18681524,1115.762864,22.63354421,Relatively Low
430301,6037430301,89.19181084,2963.463457,32.4014175,Relatively Low
430302,6037430302,74,4957.265825,39.71840365,Relatively Low
430400,6037430400,74,2998.583724,32.54174,Relatively Low
430501,6037430501,77.48376594,2568.809331,30.62954859,Relatively Low
430502,6037430502,74,5799.50792,42.22518194,Relatively Low
430600,6037430600,74,3288.963704,33.7879941,Relatively Low
430701,6037430701,74,5170.720978,40.3736384,Relatively Low
430721,6037430721,74,4399.546056,37.95961566,Relatively Low
430723,6037430723,74,4570.831312,38.53874328,Relatively Low
430724,6037430724,74,5821.925481,42.28701898,Relatively Low
430801,6037430801,74,6347.843777,43.70332493,Relatively Low
430802,6037430802,74,3506.229427,34.66084764,Relatively Low
430803,6037430803,74,4393.347982,37.93821053,Relatively Low
430901,6037430901,74,5207.431269,40.48066403,Relatively Low
430902,6037430902,74,5394.130159,41.02054892,Relatively Low
431002,6037431002,74,3598.958137,35.02235647,Relatively Low
431003,6037431003,74,3738.595061,35.55629549,Relatively Low
431004,6037431004,74,3576.10551,34.93079009,Relatively Low
431100,6037431100,74,7671.675175,46.88674309,Relatively Low
431200,6037431200,74,7723.376395,46.98782286,Relatively Low
431300,6037431300,74,1915.469526,27.49845407,Relatively Low
431400,6037431400,74,4845.534677,39.412786,Relatively Low
431501,6037431501,74,5552.169446,41.49384008,Relatively Low
431502,6037431502,74,4755.573834,39.1404652,Relatively Low
431600,6037431600,74,4391.370253,37.93107549,Relatively Low
431701,6037431701,74,5759.596427,42.11577796,Relatively Low
431800,6037431800,74,6100.812947,43.00290158,Relatively Low
431900,6037431900,74,3529.422906,34.7536032,Relatively Low
432001,6037432001,74,2981.724531,32.46563288,Relatively Low
432002,6037432002,74,6173.853543,43.20743947,Relatively Low
432101,6037432101,74,3758.457907,35.62645674,Relatively Low
432102,6037432102,74,6058.962677,42.91371355,Relatively Low
432201,6037432201,74,4917.354673,39.61732388,Relatively Low
432202,6037432202,74,4872.144484,39.49127146,Relatively Low
432300,6037432300,74,4886.791592,39.53170337,Relatively Low
432401,6037432401,74,4849.636621,39.42586691,Relatively Low
432402,6037432402,74,8511.603677,48.64315274,Relatively Low
432501,6037432501,74,6282.473841,43.50830043,Relatively Low
432502,6037432502,74,3021.175037,32.6416306,Relatively Low
432601,6037432601,74,7329.542442,46.0888075,Relatively Low
432602,6037432602,74,4952.546065,39.70056605,Relatively Low
432700,6037432700,74,7557.227753,46.60728726,Relatively Low
432801,6037432801,74,3716.910828,35.4742425,Relatively Low
432802,6037432802,74,8116.818336,47.83213623,Relatively Low
432901,6037432901,74,4626.635512,38.72544356,Relatively Low
432902,6037432902,74,3813.962099,35.83931884,Relatively Low
433103,6037433103,74,9143.79429,49.93102792,Relatively Moderate
433200,6037433200,74,8867.019359,49.37806212,Relatively Moderate
433302,6037433302,74,1955.928707,27.69704609,Relatively Low
433304,6037433304,74,6618.114328,44.36331637,Relatively Low
433305,6037433305,74,6847.338267,44.91152547,Relatively Low
433306,6037433306,74,3942.843722,36.30190743,Relatively Low
433307,6037433307,74,4118.711957,36.94168292,Relatively Low
433402,6037433402,74,5519.778843,41.40940874,Relatively Low
433403,6037433403,74,6808.321606,44.82828331,Relatively Low
433505,6037433505,74,6311.868921,43.5915426,Relatively Low
433506,6037433506,74,5792.289477,42.20020929,Relatively Low
433601,6037433601,74,5525.419441,41.4296247,Relatively Low
433602,6037433602,74,3538.122855,34.78214337,Relatively Low
433803,6037433803,74,3381.936488,34.18042144,Relatively Low
433804,6037433804,74,6362.565697,43.73424345,Relatively Low
433901,6037433901,74,7550.835465,46.59420635,Relatively Low
433903,6037433903,74,7439.564481,46.33258812,Relatively Low
434001,6037434001,74,6105.530863,43.01717167,Relatively Low
434003,6037434003,74,5632.043205,41.71859392,Relatively Low
434004,6037434004,74,2982.256401,32.46801123,Relatively Low
434100,6037434100,74,9151.126025,49.94410883,Relatively Moderate
460001,6037460001,77.50216948,860.7723197,20.80697331,Relatively Low
460002,6037460002,74,2826.390498,31.79018218,Relatively Low
460101,6037460101,78.22928847,4520.785281,38.38652904,Relatively Low
460200,6037460200,80.19818986,6321.080805,43.62127194,Relatively Low
460301,6037460301,83.77033548,4062.350436,36.74903677,Relatively Low
460302,6037460302,74,4761.2724,39.16068116,Relatively Low
460401,6037460401,86.31139686,948.4424081,21.44912715,Relatively Low
460501,6037460501,84.74903859,3869.729622,36.04028921,Relatively Low
460502,6037460502,78,2708.643517,31.24197308,Relatively Low
460601,6037460601,84.70733977,3932.161441,36.25671883,Relatively Low
460700,6037460700,77.84195913,3413.925781,34.30647386,Relatively Low
460800,6037460800,74.06910891,1620.932605,25.88474528,Relatively Low
460900,6037460900,74,8138.771332,47.88921657,Relatively Low
461000,6037461000,74,7387.518805,46.21367074,Relatively Low
461100,6037461100,74,4905.938508,39.58402702,Relatively Low
461200,6037461200,74,3522.690708,34.72506303,Relatively Low
461300,6037461300,74,6510.40988,44.11834657,Relatively Low
461400,6037461400,74,3493.37227,34.59663226,Relatively Low
461501,6037461501,74,4430.291588,38.0666413,Relatively Low
461502,6037461502,74,8288.612297,48.21029349,Relatively Low
461600,6037461600,74,6978.245981,45.25638586,Relatively Low
461700,6037461700,74,1117.355403,22.6478143,Relatively Low
461901,6037461901,74,5964.319235,42.65804119,Relatively Low
461902,6037461902,74,2440.568627,30.07301527,Relatively Low
462001,6037462001,74,4565.839118,38.52566237,Relatively Low
462002,6037462002,74,5333.686005,40.82076773,Relatively Low
462100,6037462100,74,6497.04266,44.07672549,Relatively Low
462201,6037462201,74,5028.016028,39.92650906,Relatively Low
462202,6037462202,74,3432.890728,34.38495933,Relatively Low
462301,6037462301,74,5993.446631,42.73533749,Relatively Low
462302,6037462302,74,3562.790042,34.87252057,Relatively Low
462400,6037462400,74,3738.392871,35.55510631,Relatively Low
462500,6037462500,74,5412.670742,41.08476431,Relatively Low
462600,6037462600,74,1969.371259,27.75531561,Relatively Low
462700,6037462700,74,6044.824328,42.86971412,Relatively Low
462800,6037462800,74,2416.528489,29.95409789,Relatively Low
462900,6037462900,74,3061.473612,32.8271417,Relatively Low
463000,6037463000,74,2060.202155,28.23217429,Relatively Low
463103,6037463103,74,5723.249446,42.00756315,Relatively Low
463200,6037463200,74,3088.435188,32.95557247,Relatively Low
463300,6037463300,74,1736.109801,26.52095324,Relatively Low
463400,6037463400,74,4758.538679,39.15116777,Relatively Low
463500,6037463500,74,4753.402519,39.13214099,Relatively Low
463601,6037463601,74,5996.062226,42.7484184,Relatively Low
463602,6037463602,74,5499.023322,41.34995005,Relatively Low
463700,6037463700,74,2971.706634,32.43114684,Relatively Low
463800,6037463800,74,2718.264726,31.28954003,Relatively Low
463900,6037463900,74,3068.565825,32.86638444,Relatively Low
464000,6037464000,74,4490.83988,38.27117918,Relatively Low
464101,6037464101,74,1525.910153,25.24496979,Relatively Low
464102,6037464102,74,3496.244023,34.61090235,Relatively Low
464200,6037464200,74,4533.837671,38.42696095,Relatively Low
480002,6037480002,74,3303.960148,33.8605337,Relatively Low
480011,6037480011,74,6113.823229,43.0385768,Relatively Low
480012,6037480012,74,4036.242537,36.65033535,Relatively Low
480101,6037480101,74,4311.765587,37.62545783,Relatively Low
480102,6037480102,74,4152.215812,37.05703277,Relatively Low
480201,6037480201,74,3070.630763,32.8723303,Relatively Low
480202,6037480202,74,1806.80424,26.92289397,Relatively Low
480302,6037480302,74,4687.661453,38.91571136,Relatively Low
480303,6037480303,74,4313.989567,37.62902535,Relatively Low
480304,6037480304,74,5228.308969,40.5413119,Relatively Low
480400,6037480400,74,5626.964959,41.70670218,Relatively Low
480500,6037480500,74,3925.279829,36.22342197,Relatively Low
480601,6037480601,74,3689.340766,35.38148694,Relatively Low
480602,6037480602,74,3624.802107,35.11749037,Relatively Low
480702,6037480702,74,3380.294139,34.17447557,Relatively Low
480703,6037480703,74,2732.298273,31.35137706,Relatively Low
480704,6037480704,74,4045.763603,36.68838891,Relatively Low
480802,6037480802,74,3172.592791,33.31945964,Relatively Low
480803,6037480803,74,3918.890821,36.18774675,Relatively Low
480804,6037480804,74,5209.991556,40.48542073,Relatively Low
480901,6037480901,74,5668.390185,41.82918708,Relatively Low
480902,6037480902,74,5252.548166,40.60195976,Relatively Low
480903,6037480903,74,3311.149381,33.88907387,Relatively Low
481001,6037481001,74,5840.87206,42.34291015,Relatively Low
481002,6037481002,74,6223.527221,43.34419445,Relatively Low
481101,6037481101,74,5232.749755,40.55320363,Relatively Low
481102,6037481102,74,4959.079584,39.7255387,Relatively Low
481103,6037481103,74,6277.034391,43.49284117,Relatively Low
481201,6037481201,74,4212.168452,37.25919231,Relatively Low
481203,6037481203,74,7251.107555,45.88783713,Relatively Low
481300,6037481300,74,3244.724482,33.62983399,Relatively Low
481401,6037481401,74,6777.141226,44.74860867,Relatively Low
481403,6037481403,74,3323.498273,33.94615421,Relatively Low
481404,6037481404,74,3982.476507,36.43747324,Relatively Low
481500,6037481500,74,4861.26258,39.46154212,Relatively Low
481603,6037481603,74,4253.364153,37.41259573,Relatively Low
481604,6037481604,74,4359.359743,37.80502307,Relatively Low
481605,6037481605,74,3144.210755,33.1898397,Relatively Low
481606,6037481606,74,5601.672552,41.63059506,Relatively Low
481711,6037481711,74,6390.404571,43.79132379,Relatively Low
481712,6037481712,74,6649.725836,44.44061266,Relatively Low
481713,6037481713,74,2731.922776,31.34899872,Relatively Low
481714,6037481714,74,3373.640125,34.14117871,Relatively Low
481800,6037481800,74,2399.276174,29.87442325,Relatively Low
481901,6037481901,74,6114.699179,43.03976597,Relatively Low
481902,6037481902,74,3605.431475,35.04495077,Relatively Low
482001,6037482001,74,2508.27367,30.35960615,Relatively Low
482002,6037482002,74,9321.698419,50.22713219,Relatively Moderate
482101,6037482101,74,5409.087615,41.07049422,Relatively Low
482102,6037482102,74,2692.942581,31.19797365,Relatively Low
482201,6037482201,74,4575.35166,38.55063502,Relatively Low
482202,6037482202,74,6595.385988,44.32288446,Relatively Low
482301,6037482301,74,6489.552806,44.05532036,Relatively Low
482303,6037482303,74,6555.54985,44.21466965,Relatively Low
482304,6037482304,74,5060.771052,40.04899396,Relatively Low
482401,6037482401,74,4017.324731,36.57779575,Relatively Low
482403,6037482403,74,3481.271813,34.55976787,Relatively Low
482404,6037482404,74,2801.446421,31.66769728,Relatively Low
482502,6037482502,74,3741.170408,35.57056557,Relatively Low
482503,6037482503,74,3761.311579,35.63359178,Relatively Low
482521,6037482521,74,6678.964808,44.50601722,Relatively Low
482522,6037482522,74,5126.019007,40.2511535,Relatively Low
482600,6037482600,74,7683.458724,46.9045807,Relatively Low
482701,6037482701,74,4517.014338,38.37225895,Relatively Low
482702,6037482702,74,2283.319287,29.36307853,Relatively Low
482801,6037482801,74,4051.445843,36.71217238,Relatively Low
500100,6037500100,73.52302931,2723.937834,31.31213433,Relatively Low
500202,6037500202,74,3746.025473,35.58483566,Relatively Low
500203,6037500203,74,3179.682403,33.35632403,Relatively Low
500204,6037500204,74,1620.361012,25.87879941,Relatively Low
500300,6037500300,74,2054.400447,28.20363412,Relatively Low
500402,6037500402,74,5349.240415,40.87903724,Relatively Low
500403,6037500403,74,3699.950109,35.41716216,Relatively Low
500404,6037500404,74,4106.044168,36.88698093,Relatively Low
500500,6037500500,74,3111.798658,33.04238215,Relatively Low
500600,6037500600,74,6029.485354,42.82928221,Relatively Low
500700,6037500700,74,7416.405517,46.27788612,Relatively Low
500800,6037500800,74,5551.478205,41.49265091,Relatively Low
500900,6037500900,74,8143.594617,47.90110831,Relatively Low
501001,6037501001,74,3526.953509,34.74290063,Relatively Low
501002,6037501002,74,4259.910657,37.44470342,Relatively Low
501200,6037501200,74,4642.181689,38.77895638,Relatively Low
501301,6037501301,74,2362.407957,29.70199306,Relatively Low
501302,6037501302,74,5400.170268,41.04195405,Relatively Low
501400,6037501400,74,4299.073004,37.56837749,Relatively Low
501501,6037501501,74,1724.117538,26.45792703,Relatively Low
501503,6037501503,74,5323.098609,40.78866004,Relatively Low
501504,6037501504,74,5018.274602,39.90034724,Relatively Low
501600,6037501600,74,7162.216202,45.68329924,Relatively Low
501700,6037501700,74,3867.951536,36.03791086,Relatively Low
501802,6037501802,74,3474.713661,34.53360605,Relatively Low
501803,6037501803,74,6585.306434,44.29077677,Relatively Low
501804,6037501804,74,2771.505967,31.52618561,Relatively Low
501900,6037501900,74,3717.386924,35.47543167,Relatively Low
502003,6037502003,74,3071.210807,32.877087,Relatively Low
502004,6037502004,74,4686.90333,38.91333302,Relatively Low
502005,6037502005,74,5461.653371,41.24649194,Relatively Low
502100,6037502100,74,6685.951603,44.53574656,Relatively Low
502200,6037502200,74,7622.370612,46.77852828,Relatively Low
502303,6037502303,74,11820.07349,54.6865338,Relatively Moderate
502401,6037502401,74,6636.203842,44.40612662,Relatively Low
502402,6037502402,74,3905.871252,36.14612567,Relatively Low
502500,6037502500,63.47452072,3221.41792,33.53351092,Relatively Low
502602,6037502602,57.76410659,3990.241245,36.46244589,Relatively Low
502603,6037502603,74,2894.550421,32.11244827,Relatively Low
502604,6037502604,59.26286612,2463.417352,30.17528421,Relatively Low
502700,6037502700,73.91032884,8714.072224,49.0617419,Relatively Low
502801,6037502801,27.82192412,2332.002496,29.57594064,Relatively Low
502901,6037502901,74,4769.874942,39.18803216,Relatively Low
503000,6037503000,63.3531533,5797.622868,42.2180469,Relatively Low
503103,6037503103,74,5986.807756,42.71749988,Relatively Low
503104,6037503104,73.93623566,2563.132424,30.60695429,Relatively Low
503105,6037503105,74,4523.902357,38.39247491,Relatively Low
503106,6037503106,74,4318.716878,37.64686296,Relatively Low
503201,6037503201,74,3707.572025,35.43618894,Relatively Low
503202,6037503202,74,4733.775233,39.08338486,Relatively Low
503301,6037503301,74,2262.97385,29.25010703,Relatively Low
503302,6037503302,74,6514.919556,44.13380583,Relatively Low
503401,6037503401,74,7846.615295,47.23873852,Relatively Low
503402,6037503402,74,3728.979312,35.52299862,Relatively Low
503501,6037503501,74,7563.416206,46.62393569,Relatively Low
503502,6037503502,74,3558.491407,34.85825049,Relatively Low
503601,6037503601,74,3730.687004,35.52775532,Relatively Low
503602,6037503602,74,2585.948313,30.71873662,Relatively Low
503701,6037503701,74,5304.844031,40.73871474,Relatively Low
503702,6037503702,74,5219.035401,40.51158255,Relatively Low
503704,6037503704,60.57465244,4330.613333,37.68491652,Relatively Low
503705,6037503705,73.08190326,2566.446962,30.62241355,Relatively Low
